x,true,terminal,branch
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.512248307466506958e-02
6.346651825433925753e-02,-3.846855183085712976e-02,-6.342391965656450636e-02,-1.400390565395355225e-01
1.269330365086785151e-01,-7.678220438072705378e-02,-1.265924535737492640e-01,-2.040237486362457275e-01
1.903995547630177865e-01,-1.147866820933564069e-01,-1.892512443604102146e-01,-2.682844698429107666e-01
2.538660730173570301e-01,-1.523289543504399712e-01,-2.511479871810792242e-01,-3.300786316394805908e-01
3.173325912716962738e-01,-1.892578516719095605e-01,-3.120334456984871219e-01,-3.911028206348419189e-01
3.807991095260355729e-01,-2.254246744220758381e-01,-3.716624556603275731e-01,-4.497354328632354736e-01
4.442656277803748166e-01,-2.606837915705785824e-01,-4.297949120891716435e-01,-5.090577006340026855e-01
5.077321460347140603e-01,-2.948932270971464376e-01,-4.861967361004687072e-01,-5.628330111503601074e-01
5.711986642890533039e-01,-3.279152316789210042e-01,-5.406408174555975554e-01,-6.161829233169555664e-01
6.346651825433925476e-01,-3.596168373583623068e-01,-5.929079290546404035e-01,-6.663765907287597656e-01
6.981317007977317912e-01,-3.898703929582833516e-01,-6.427876096865392519e-01,-7.144872546195983887e-01
7.615982190520711459e-01,-4.185540780880873668e-01,-6.900790114821120369e-01,-7.608958482742309570e-01
8.250647373064103896e-01,-4.455523936714843036e-01,-7.345917086575333155e-01,-8.034309148788452148e-01
8.885312555607496332e-01,-4.707566270205071346e-01,-7.761464642917568213e-01,-8.434724211692810059e-01
9.519977738150888769e-01,-4.940652895831365576e-01,-8.145759520503357276e-01,-8.792947530746459961e-01
1.015464292069428121e+00,-5.153845256018800836e-01,-8.497254299495143881e-01,-9.132427573204040527e-01
1.078930810323767364e+00,-5.346284900377815674e-01,-8.814533634475820723e-01,-9.436504840850830078e-01
1.142397328578106608e+00,-5.517196942380950819e-01,-9.096319953545183301e-01,-9.725850224494934082e-01
1.205863846832445851e+00,-5.665893179557400794e-01,-9.341478602651066554e-01,-9.969599246978759766e-01
1.269330365086785095e+00,-5.791774864641464626e-01,-9.549022414440738737e-01,-1.017361283302307129e+00
1.332796883341124339e+00,-5.894335116516467021e-01,-9.718115683235416524e-01,-1.035400271415710449e+00
1.396263401595463582e+00,-5.973160961246106737e-01,-9.848077530122080203e-01,-1.049510121345520020e+00
1.459729919849802826e+00,-6.027934994974750715e-01,-9.938384644612541230e-01,-1.061108112335205078e+00
1.523196438104142292e+00,-6.058436662000725725e-01,-9.988673391830079629e-01,-1.068725705146789551e+00
1.586662956358481535e+00,-6.064543142876293036e-01,-9.998741276738750683e-01,-1.072039723396301270e+00
1.650129474612820779e+00,-6.046229848958210029e-01,-9.968547759519423845e-01,-1.072172641754150391e+00
1.713595992867160023e+00,-6.003570521417521677e-01,-9.898214418809326842e-01,-1.069172143936157227e+00
1.777062511121499266e+00,-5.936736934309891911e-01,-9.788024462147787430e-01,-1.062846302986145020e+00
1.840529029375838510e+00,-5.845998202902102925e-01,-9.638421585599420416e-01,-1.053921341896057129e+00
1.903995547630177754e+00,-5.731719700039865639e-01,-9.450008187146684557e-01,-1.038836002349853516e+00
1.967462065884516997e+00,-5.594361584920320984e-01,-9.223542941045813626e-01,-1.021927714347839355e+00
2.030928584138856241e+00,-5.434476950193363187e-01,-8.959937742913358649e-01,-1.002395033836364746e+00
2.094395102393195707e+00,-5.252709594852752462e-01,-8.660254037844384856e-01,-9.780541062355041504e-01
2.157861620647534728e+00,-5.049791431884792514e-01,-8.325698546347714002e-01,-9.494239687919616699e-01
2.221328138901874194e+00,-4.826539541113049059e-01,-7.957618405308319876e-01,-9.202449917793273926e-01
2.284794657156213216e+00,-4.583852879106301570e-01,-7.557495743542582689e-01,-8.850297331809997559e-01
2.348261175410552681e+00,-4.322708659397702102e-01,-7.126941713788627064e-01,-8.486995100975036621e-01
2.411727693664891703e+00,-4.044158417590796306e-01,-6.667690005162917322e-01,-8.082086443901062012e-01
2.475194211919231169e+00,-3.749323777196762464e-01,-6.181589862206050556e-01,-7.638322710990905762e-01
2.538660730173570190e+00,-3.439391933252424760e-01,-5.670598638627708521e-01,-7.168045043945312500e-01
2.602127248427909656e+00,-3.115610871904828660e-01,-5.136773915734063056e-01,-6.687825918197631836e-01
2.665593766682248678e+00,-2.779284345211516793e-01,-4.582265217274105185e-01,-6.162969470024108887e-01
2.729060284936588143e+00,-2.431766621391126815e-01,-4.009305354066136085e-01,-5.648650527000427246e-01
2.792526803190927165e+00,-2.074457031663273776e-01,-3.420201433256688794e-01,-5.075137019157409668e-01
2.855993321445266631e+00,-1.708794335635593353e-01,-2.817325568414296710e-01,-4.510981738567352295e-01
2.919459839699605652e+00,-1.336250927926623533e-01,-2.203105327865408081e-01,-3.900766372680664062e-01
2.982926357953945118e+00,-9.583269093523293092e-02,-1.580013959733498896e-01,-3.319367468357086182e-01
3.046392876208284584e+00,-5.765440465495842715e-02,-9.505604330418243597e-02,-2.712530195713043213e-01
3.109859394462623605e+00,-1.924396443590153591e-02,-3.172793349806765639e-02,-2.094153612852096558e-01
3.173325912716963071e+00,1.924396443590165734e-02,3.172793349806785762e-02,-1.480554044246673584e-01
3.236792430971302093e+00,5.765440465495854511e-02,9.505604330418263026e-02,-8.768367022275924683e-02
